ano_ref|ano_amc|populacao|codigo|nome|mun_cod_amc|nome_amc|amazonia|latitude_amc|longitude_amc|amc_original|tipo_territorio_id
2006|1995|51966|2114007|Zé Doca|2114007amc|Zé Doca (*)|S|-3.24300|-45.82400|21AMC9606055|1
2006|1995|13119|2104651|Governador Newton Bello|2114007amc|Zé Doca (*)|S|-3.42600|-45.67600|21AMC9606055|1
2006|1995|8664|2100873|Araguanã|2114007amc|Zé Doca (*)|S|-2.95300|-45.66500|21AMC9606055|1
2006|1995|1937|3557154|ZACARIAS|3557154|Zacarias|N|-21.05200|-50.05100||1
2006|1995|47918|2933604|XIQUE-XIQUE|2933604|Xique-Xique|N|-10.82200|-42.73100||1
2006|1995|2752|1507755|Sapucaia|1508407amc|Xinguara (*)|S|-6.94700|-49.68200|15AMC9606014|1
2006|1995|29606|1508407|Xinguara|1508407amc|Xinguara (*)|S|-7.09500|-49.94600|15AMC9606014|1
2006|1995|15752|2616506|XEXEU|2616506|Xexéu|N|-8.80200|-35.62700||1
2006|1995|25126|4219705|XAXIM|4219705|Xaxim|N|-26.96200|-52.53500||1
2006|1995|3992|4219606|XAVANTINA|4219606|Xavantina|N|-27.06900|-52.34200||1
2006|1995|13893|1200708|XAPURI|1200708|Xapuri|S|-10.65200|-68.50400||1
2006|1995|40862|4219507|XANXERE|4219507|Xanxerê|N|-26.87700|-52.40400||1
2006|1995|10352|4323804|XANGRI-LA|4323804|Xangri-lá|N|-29.80100|-50.04400||1
2006|1995|4821|4128807|XAMBRE|4128807|Xambrê|N|-23.73600|-53.49000||1
2006|1995|12799|1722107|XAMBIOA|1722107|Xambioá|S|-6.41100|-48.53600||1
2006|1995|3020|4219408|WITMARSUM|4219408|Witmarsum|N|-26.92600|-49.79600||1
2006|1995|29304|2933505|WENCESLAU GUIMARAES|2933505|Wenceslau Guimarães|N|-13.68700|-39.47900||1
2006|1995|20067|4128500|WENCESLAU BRAZ|4128500|Wenceslau Braz|N|-23.87400|-49.80300||1
2006|1995|2677|3172202|WENCESLAU BRAZ|3172202|Wenceslau Braz|N|-22.53400|-45.36300||1
2006|1995|13658|2933455|WANDERLEY|2933455|Wanderley|N|-12.12000|-43.88800||1
2006|1995|11022|1722081|WANDERLANDIA|1722081|Wanderlândia|S|-6.84900|-47.96300||1
2006|1995|9817|2933406|WAGNER|2933406|Wagner|N|-12.28700|-41.16800||1
2006|1995|83764|3557105|VOTUPORANGA|3557105|Votuporanga|N|-20.42300|-49.97300||1
2006|1995|107157|3557006|VOTORANTIM|3557006|Votorantim|N|-23.54700|-47.43800||1
2006|1995|258145|3306305|VOLTA REDONDA|3306305|Volta Redonda|N|-22.52300|-44.10400||1
2006|1995|5206|3172103|VOLTA GRANDE|3172103|Volta Grande|N|-21.77100|-42.53900||1
2006|1995|28205|2113009|VITORINO FREIRE|2113009|Vitorino Freire|S|-4.28200|-45.25100||1
2006|1995|6142|4128708|VITORINO|4128708|Vitorino|N|-26.27700|-52.78400||1
2006|1995|10206|1508357|VITORIA DO XINGU|1508357|Vitória do Xingu|S|-2.88000|-52.01000||1
2006|1995|10829|2101772|Bela Vista do Maranhão|2112902amc|Vitória do Mearim (*)|S|-3.73100|-45.31500|21AMC9606054|1
2006|1995|34750|2112902|Vitória do Mearim|2112902amc|Vitória do Mearim (*)|S|-3.46200|-44.87100|21AMC9606054|1
2006|1995|11489|2105153|Igarapé do Meio|2112902amc|Vitória do Mearim (*)|S|-3.66100|-45.22700|21AMC9606054|1
2006|1995|9459|2103554|Conceição do Lago-Açu|2112902amc|Vitória do Mearim (*)|S|-3.83400|-44.89300|21AMC9606054|1
2006|1995|125563|2616407|VITORIA DE SANTO ANTAO|2616407|Vitória de Santo Antão|N|-8.11800|-35.29100||1
2006|1995|3661|4323754|VITORIA DAS MISSOES|4323754|Vitória das Missões|N|-28.35100|-54.49600||1
2006|1995|290042|2933307|VITORIA DA CONQUISTA|2933307|Vitória da Conquista|N|-14.86600|-40.83900||1
2006|1995|317085|3205309|VITORIA|3205309|Vitória|N|-20.31900|-40.33800||1
2006|1995|5247|4219358|VITOR MEIRELES|4219358|Vitor Meireles|N|-26.88100|-49.83300||1
2006|1995|3172|2505501|VISTA SERRANA|2505501|Vista Serrana|N|-6.73800|-37.56700||1
2006|1995|2707|4323705|VISTA GAUCHA|4323705|Vista Gaúcha|N|-27.29100|-53.70200||1
2006|1995|1496|4323606|VISTA ALEGRE DO PRATA|4323606|Vista Alegre do Prata|N|-28.80900|-51.79000||1
2006|1995|5597|3556909|VISTA ALEGRE DO ALTO|3556909|Vista Alegre do Alto|N|-21.17100|-48.62900||1
2006|1995|2884|4323507|VISTA ALEGRE|4323507|Vista Alegre|N|-27.36700|-53.49000||1
2006|1995|20759|1501956|Cachoeira do Piriá|1508308amc|Viseu (*)|S|-1.67100|-46.52900|15AMC9606013|1
2006|1995|53607|1508308|Viseu|1508308amc|Viseu (*)|S|-1.19700|-46.14000|15AMC9606013|1
2006|1995|35663|3172004|VISCONDE DO RIO BRANCO|3172004|Visconde do Rio Branco|N|-21.01000|-42.84100||1
2006|1995|4226|4128658|VIRMOND|4128658|Virmond|N|-25.38100|-52.19900||1
2006|1995|5587|3171907|VIRGOLANDIA|3171907|Virgolândia|N|-18.47600|-42.30700||1
2006|1995|9894|3171808|VIRGINOPOLIS|3171808|Virginópolis|N|-18.82300|-42.70400||1
2006|1995|8817|3171709|VIRGINIA|3171709|Virgínia|N|-22.33300|-45.09200||1
2006|1995|13485|3171600|VIRGEM DA LAPA|3171600|Virgem da Lapa|N|-16.80400|-42.34300||1
2006|1995|18084|3556800|VIRADOURO|3556800|Viradouro|N|-20.87300|-48.29700||1
2006|1995|57269|3556701|VINHEDO|3556701|Vinhedo|N|-23.03000|-46.97500||1
2006|1995|65807|1100304|VILHENA|1100304|Vilhena|S|-12.74100|-60.14600||1
2006|1995|405374|3205200|VILA VELHA|3205200|Vila Velha|N|-20.33000|-40.29200||1
2006|1995|20108|5108600|VILA RICA|5108600|Vila Rica|S|-10.01200|-51.11600||1
2006|1995|8488|3205150|VILA PAVAO|3205150|Vila Pavão|N|-18.61500|-40.61100||1
2006|1995|4576|4323457|VILA NOVA DO SUL|4323457|Vila Nova do Sul|N|-30.34400|-53.88300||1
2006|1995|4257|4323408|VILA MARIA|4323408|Vila Maria|N|-28.53500|-52.15400||1
2006|1995|3408|4323309|VILA FLORES|4323309|Vila Flores|N|-28.86300|-51.53300||1
2006|1995|2699|2415008|VILA FLOR|2415008|Vila Flor|N|-6.31400|-35.07700||1
2006|1995|3617|5222203|VILA BOA|5222203|Vila Boa|N|-15.03800|-47.05900||1
2006|1995|14862|5105507|VILA BELA DA SANTISSIMA TRINDADE|5105507|Vila Bela da Santíssima Trindade|S|-15.00800|-59.95100||1
2006|1995|42214|1508209|VIGIA|1508209|Vigia|S|-0.85800|-48.14200||1
2006|1995|4067|3171402|VIEIRAS|3171402|Vieiras|N|-20.86600|-42.24400||1
2006|1995|2707|4207577|Iomerê|4219309amc|Videira (*)|N|-27.00400|-51.24200|42AMC9606026|1
2006|1995|47510|4219309|Videira|4219309amc|Videira (*)|N|-27.00800|-51.15200|42AMC9606026|1
2006|1995|5841|4219200|VIDAL RAMOS|4219200|Vidal Ramos|N|-27.39200|-49.35600||1
2006|1995|3324|4323200|VICTOR GRAEFF|4323200|Victor Graeff|N|-28.56000|-52.74800||1
2006|1995|48799|2314102|VICOSA DO CEARA|2314102|Viçosa do Ceará|N|-3.56200|-41.09200||1
2006|1995|74607|3171303|VICOSA|3171303|Viçosa|N|-20.75400|-42.88200||1
2006|1995|28253|2709400|VICOSA|2709400|Viçosa|N|-9.37100|-36.24100||1
2006|1995|1678|2414902|VICOSA|2414902|Viçosa|N|-5.99400|-37.94400||1
2006|1995|6591|5222054|VICENTINOPOLIS|5222054|Vicentinópolis|N|-17.73500|-49.80600||1
2006|1995|4667|5008404|VICENTINA|5008404|Vicentina|N|-22.40900|-54.43600||1
2006|1995|5761|4323101|VICENTE DUTRA|4323101|Vicente Dutra|N|-27.16200|-53.40500||1
2006|1995|29413|2616308|VICENCIA|2616308|Vicência|N|-7.65700|-35.32700||1
2006|1995|12950|5222005|VIANOPOLIS|5222005|Vianópolis|N|-16.74200|-48.51600||1
2006|1995|45925|2112803|VIANA|2112803|Viana|S|-3.22000|-45.00400||1
2006|1995|60537|3205101|VIANA|3205101|Viana|N|-20.39000|-40.49600||1
2006|1995|261971|4323002|VIAMAO|4323002|Viamão|N|-30.08100|-51.02300||1
2006|1995|5763|4322905|VIADUTOS|4322905|Viadutos|N|-27.56900|-52.02000||1
2006|1995|97436|3171204|VESPASIANO|3171204|Vespasiano|N|-19.69200|-43.92300||1
2006|1995|15475|2616209|VERTENTES|2616209|Vertentes|N|-7.90300|-35.98800||1
2006|1995|8508|2616183|VERTENTE DO LERIO|2616183|Vertente do Lério|N|-7.77100|-35.85000||1
2006|1995|2739|3171105|VERISSIMO|3171105|Veríssimo|N|-19.66300|-48.30800||1
2006|1995|6372|2933257|VEREDA|2933257|Vereda|N|-17.22300|-40.09000||1
2006|1995|7619|4128609|VERE|4128609|Verê|N|-25.88100|-52.90800||1
2006|1995|9374|2616100|VERDEJANTE|2616100|Verdejante|N|-7.92600|-38.97200||1
2006|1995|21351|4322806|VERANOPOLIS|4322806|Veranópolis|N|-28.93600|-51.54900||1
2006|1995|8380|4128559|VERA CRUZ DO OESTE|4128559|Vera Cruz do Oeste|N|-25.05800|-53.87700||1
2006|1995|8930|2414803|VERA CRUZ|2414803|Vera Cruz|N|-6.04400|-35.42800||1
2006|1995|23804|4322707|VERA CRUZ|4322707|Vera Cruz|N|-29.71500|-52.50600||1
2006|1995|35358|2933208|VERA CRUZ|2933208|Vera Cruz|N|-12.96000|-38.60900||1
2006|1995|11117|3556602|VERA CRUZ|3556602|Vera Cruz|N|-22.22000|-49.81900||1
2006|1995|9557|5103700|Feliz Natal|5108501amc|Vera (*)|S|-12.38600|-54.92000|51AMC9606018|1
2006|1995|11499|5108501|Vera|5108501amc|Vera (*)|S|-12.30600|-55.31700|51AMC9606018|1
2006|1995|14491|2616001|VENTUROSA|2616001|Venturosa|N|-8.57500|-36.87400||1
2006|1995|9267|4128534|VENTANIA|4128534|Ventania|N|-24.24600|-50.24300||1
2006|1995|19217|3205069|VENDA NOVA DO IMIGRANTE|3205069|Venda Nova do Imigrante|N|-20.34000|-41.13500||1
2006|1995|67373|4322608|VENANCIO AIRES|4322608|Venâncio Aires|N|-29.60600|-52.19200||1
2006|1995|19023|3171006|VAZANTE|3171006|Vazante|N|-17.98700|-46.90800||1
2006|1995|33522|3306206|VASSOURAS|3306206|Vassouras|N|-22.40400|-43.66300||1
2006|1995|7037|3129657|Ibiracatu|3170909amc|Varzelândia (*)|N|-15.66400|-44.16400|31AMC9606073|1
2006|1995|20264|3170909|Varzelândia|3170909amc|Varzelândia (*)|N|-15.70100|-44.02800|31AMC9606073|1
2006|1995|8681|2933174|VARZEDO|2933174|Varzedo|N|-12.97100|-39.39400||1
2006|1995|110449|3556503|VARZEA PAULISTA|3556503|Várzea Paulista|N|-23.21100|-46.82800||1
2006|1995|11952|2933158|VARZEA NOVA|2933158|Várzea Nova|N|-11.25900|-40.94200||1
2006|1995|254736|5108402|VARZEA GRANDE|5108402|Várzea Grande|S|-15.64700|-56.13300||1
2006|1995|4511|2211407|VARZEA GRANDE|2211407|Várzea Grande|N|-6.54500|-42.24600||1
2006|1995|6624|2933109|VARZEA DO POCO|2933109|Várzea do Poço|N|-11.52900|-40.32000||1
2006|1995|13769|2933059|VARZEA DA ROCA|2933059|Várzea da Roça|N|-11.60700|-40.13700||1
2006|1995|33206|3170800|VARZEA DA PALMA|3170800|Várzea da Palma|N|-17.59800|-44.73100||1
2006|1995|5957|2211357|VARZEA BRANCA|2211357|Várzea Branca|N|-9.23900|-42.96400||1
2006|1995|37440|2314003|VARZEA ALEGRE|2314003|Várzea Alegre|N|-6.78900|-39.29600||1
2006|1995|4873|2414704|Várzea|2414704amc|Várzea (*)|N|-6.34800|-35.37600|24AMC9606008|1
2006|1995|3148|2406155|Jundiá|2414704amc|Várzea (*)|N|-6.34800|-35.37600|24AMC9606008|1
2006|1995|1933|2517100|VARZEA|2517100|Várzea|N|-6.77200|-36.99200||1
2006|1995|8391|3306156|VARRE-SAI|3306156|Varre-Sai|N|-20.93100|-41.86900||1
2006|1995|18905|2313955|VARJOTA|2313955|Varjota|N|-4.19400|-40.47700||1
2006|1995|3589|5221908|VARJAO|5221908|Varjão|N|-17.04500|-49.63100||1
2006|1995|124502|3170701|VARGINHA|3170701|Varginha|N|-21.55100|-45.43000||1
2006|1995|45110|3556453|VARGEM GRANDE PAULISTA|3556453|Vargem Grande Paulista|N|-23.60300|-47.02600||1
2006|1995|40256|3556404|VARGEM GRANDE DO SUL|3556404|Vargem Grande do Sul|N|-21.83200|-46.89400||1
2006|1995|36045|2112704|VARGEM GRANDE|2112704|Vargem Grande|S|-3.54300|-43.91600||1
2006|1995|2134|3170602|VARGEM BONITA|3170602|Vargem Bonita|N|-20.32700|-46.36600||1
2006|1995|4692|4219176|VARGEM BONITA|4219176|Vargem Bonita|N|-27.00700|-51.74000||1
2006|1995|20550|3205036|VARGEM ALTA|3205036|Vargem Alta|N|-20.67100|-41.00700||1
2006|1995|8430|3556354|VARGEM|3556354|Vargem|N|-22.88900|-46.41400||1
2006|1995|3194|4219150|VARGEM|4219150|Vargem|N|-27.48900|-50.97500||1
2006|1995|3397|4219101|VARGEAO|4219101|Vargeão|N|-26.86400|-52.15500||1
2006|1995|1932|4322558|VANINI|4322558|Vanini|N|-28.47800|-51.84500||1
2006|1995|20070|3556305|VALPARAISO|3556305|Valparaíso|N|-21.22800|-50.86800||1
2006|1995|94124|3556206|VALINHOS|3556206|Valinhos|N|-22.97100|-46.99600||1
2006|1995|10601|3556107|VALENTIM GENTIL|3556107|Valentim Gentil|N|-20.42200|-50.08800||1
2006|1995|20114|2933000|VALENTE|2933000|Valente|N|-11.41200|-39.46200||1
2006|1995|21293|2211308|VALENCA DO PIAUI|2211308|Valença do Piauí|N|-6.40800|-41.74600||1
2006|1995|85300|2932903|VALENCA|2932903|Valença|N|-13.37000|-39.07300||1
2006|1995|70375|3306107|VALENCA|3306107|Valença|N|-22.24600|-43.70000||1
2006|1995|5015|4322541|VALE REAL|4322541|Vale Real|N|-29.39800|-51.25400||1
2006|1995|10643|4322533|VALE DO SOL|4322533|Vale do Sol|N|-29.60400|-52.68300||1
2006|1995|10442|1101807|VALE DO PARAISO|1101807|Vale do Paraíso|S|-10.44900|-62.13400||1
2006|1995|3298|4312377|Monte Alegre dos Campos|4322509amc|Vacaria (*)|N|-28.68300|-50.78300|43AMC9606059|1
2006|1995|62261|4322509|Vacaria|4322509amc|Vacaria (*)|N|-28.51200|-50.93400|43AMC9606059|1
2006|1995|16772|2932804|UTINGA|2932804|Utinga|N|-12.08200|-41.09400||1
2006|1995|3304|5221809|URUTAI|5221809|Urutaí|N|-17.46400|-48.20300||1
2006|1995|19279|4219002|URUSSANGA|4219002|Urussanga|N|-28.51800|-49.32100||1
2006|1995|12441|3556008|URUPES|3556008|Urupês|N|-21.20200|-49.29000||1
2006|1995|2566|4218954|URUPEMA|4218954|Urupema|N|-27.95300|-49.87300||1
2006|1995|17761|1101708|URUPA|1101708|Urupá|S|-11.12500|-62.37600||1
2006|1995|12410|2313906|URUOCA|2313906|Uruoca|N|-3.31400|-40.55700||1
2006|1995|4333|4301875|Barra do Quaraí|4322400amc|Uruguaiana (*)|N|-30.20700|-57.55500|43AMC9606058|1
2006|1995|136364|4322400|Uruguaiana|4322400amc|Uruguaiana (*)|N|-29.75500|-57.08800|43AMC9606058|1
2006|1995|8386|1304401|URUCURITUBA|1304401|Urucurituba|S|-3.13100|-58.15500||1
2006|1995|11486|3170529|Urucuia|3170529amc|Urucuia (*)|N|-16.13300|-45.74200|31AMC9606072|1
2006|1995|7959|3150570|Pintópolis|3170529amc|Urucuia (*)|N|-16.05900|-45.15600|31AMC9606072|1
2006|1995|18297|2211209|URUCUI|2211209|Uruçuí|N|-7.22900|-44.55600||1
2006|1995|12634|2932705|URUCUCA|2932705|Uruçuca|N|-14.59300|-39.28400||1
2006|1995|23422|1304302|URUCARA|1304302|Urucará|S|-2.53600|-57.76000||1
2006|1995|10273|3170503|URUCANIA|3170503|Urucânia|N|-20.35100|-42.73900||1
2006|1995|18607|2313807|URUBURETAMA|2313807|Uruburetama|N|-3.62500|-39.50800||1
2006|1995|10622|4218905|URUBICI|4218905|Urubici|N|-28.01500|-49.59200||1
2006|1995|59881|1508159|URUARA|1508159|Uruará|S|-3.71800|-53.73700||1
2006|1995|14072|5221700|URUANA|5221700|Uruana|N|-15.49800|-49.68800||1
2006|1995|33235|5221601|URUACU|5221601|Uruaçu|N|-14.52500|-49.14100||1
2006|1995|1445|3555901|URU|3555901|Uru|N|-21.78400|-49.28100||1
2006|1995|5409|2101731|Belágua|2112605amc|Urbano Santos (*)|N|-3.15500|-43.51000|21AMC9606053|1
2006|1995|17054|2112605|Urbano Santos|2112605amc|Urbano Santos (*)|N|-3.20800|-43.40400|21AMC9606053|1
2006|1995|1375|3547650|Santa Salete|3555802amc|Urânia (*)|N|-20.24500|-50.68800|35AMC9606020|1
2006|1995|8883|3555802|Urânia|3555802amc|Urânia (*)|N|-20.24600|-50.64300|35AMC9606020|1
2006|1995|16151|2932606|URANDI|2932606|Urandi|N|-14.77100|-42.65500||1
2006|1995|10824|4128401|URAI|4128401|Uraí|N|-23.19800|-50.79600||1
2006|1995|12727|2414605|UPANEMA|2414605|Upanema|N|-5.64200|-37.25800||1
2006|1995|2140|4128302|UNIFLOR|4128302|Uniflor|N|-23.08700|-52.15700||1
2006|1995|1379|3555703|UNIAO PAULISTA|3555703|União Paulista|N|-20.88700|-49.89700||1
2006|1995|59503|2709301|UNIAO DOS PALMARES|2709301|União dos Palmares|N|-9.16300|-36.03200||1
2006|1995|3312|4218855|UNIAO DO OESTE|4218855|União do Oeste|N|-26.76100|-52.85500||1
2006|1995|51858|4128203|UNIAO DA VITORIA|4128203|União da Vitória|N|-26.23000|-51.08600||1
2006|1995|1480|4322350|UNIAO DA SERRA|4322350|União da Serra|N|-28.79500|-52.03700||1
2006|1995|42417|2211100|UNIAO|2211100|União|N|-4.58600|-42.86400||1
2006|1995|6519|3109451|Cabeceira Grande|3170404amc|Unaí (*)|N|-16.03000|-47.09100|31AMC9606071|1
2006|1995|76245|3170404|Unaí|3170404amc|Unaí (*)|N|-16.35800|-46.90600|31AMC9606071|1
2006|1995|3551|3170479|Uruana de Minas|3170404amc|Unaí (*)|N|-16.06400|-46.25400|31AMC9606071|1
2006|1995|36788|2932507|UNA|2932507|Una|N|-15.29300|-39.07500||1
2006|1995|5169|4118857|Perobal|4128104amc|Umuarama (*)|N|-23.89600|-53.41000|41AMC9606026|1
2006|1995|96054|4128104|Umuarama|4128104amc|Umuarama (*)|N|-23.76600|-53.32500|41AMC9606026|1
2006|1995|18830|2313757|UMIRIM|2313757|Umirim|N|-3.67700|-39.35000||1
2006|1995|8393|2517001|Umbuzeiro|2517001amc|Umbuzeiro (*)|N|-7.69600|-35.66400|25AMC9606039|1
2006|1995|6694|2513158|Santa Cecília|2517001amc|Umbuzeiro (*)|N|-7.73900|-35.87900|25AMC9606039|1
2006|1995|2818|3170305|UMBURATIBA|3170305|Umburatiba|N|-17.25600|-40.57300||1
2006|1995|16055|2932457|UMBURANAS|2932457|Umburanas|N|-10.73300|-41.32600||1
2006|1995|22425|2807600|UMBAUBA|2807600|Umbaúba|N|-11.38300|-37.65800||1
2006|1995|11098|2414506|UMARIZAL|2414506|Umarizal|N|-5.99100|-37.81400||1
2006|1995|7094|2313708|UMARI|2313708|Umari|N|-6.64800|-38.70000||1
2006|1995|27987|1508126|ULIANOPOLIS|1508126|Ulianópolis|S|-3.75600|-47.50100||1
2006|1995|4159|2512036|Poço Dantas|2516904amc|Uiraúna (*)|N|-6.40300|-38.49500|25AMC9606038|1
2006|1995|2606|2513653|Joca Claudino|2516904amc|Uiraúna (*)|N|-6.49000|-38.47600|25AMC9606038|1
2006|1995|13271|2516904|Uiraúna|2516904amc|Uiraúna (*)|N|-6.51800|-38.41200|25AMC9606038|1
2006|1995|3087|5221577|UIRAPURU|5221577|Uirapuru|N|-14.28500|-49.92200||1
2006|1995|13811|2932408|UIBAI|2932408|Uibaí|N|-11.33700|-42.13300||1
2006|1995|9552|3555604|UCHOA|3555604|Uchoa|N|-20.95300|-49.17500||1
2006|1995|19463|4128005|UBIRATA|4128005|Ubiratã|N|-24.54500|-52.98800||1
2006|1995|4130|3555505|UBIRAJARA|3555505|Ubirajara|N|-22.52700|-49.66300||1
2006|1995|600368|3170206|UBERLANDIA|3170206|Uberlândia|N|-18.91900|-48.27700||1
2006|1995|5498|3121258|Delta|3170107amc|Uberaba (*)|N|-19.97700|-47.77100|31AMC9606070|1
2006|1995|285094|3170107|Uberaba|3170107amc|Uberaba (*)|N|-19.74800|-47.93200|31AMC9606070|1
2006|1995|81246|3555406|UBATUBA|3555406|Ubatuba|N|-23.43400|-45.07100||1
2006|1995|18786|2932309|UBATA|2932309|Ubatã|N|-14.21400|-39.52300||1
2006|1995|5238|3555356|UBARANA|3555356|Ubarana|N|-21.16600|-49.71800||1
2006|1995|12818|3170057|UBAPORANGA|3170057|Ubaporanga|N|-19.63500|-42.10600||1
2006|1995|29845|2313609|UBAJARA|2313609|Ubajara|N|-3.85400|-40.92100||1
2006|1995|25910|2932200|UBAITABA|2932200|Ubaitaba|N|-14.31300|-39.32300||1
2006|1995|20437|2932101|UBAIRA|2932101|Ubaíra|N|-13.26800|-39.66300||1
2006|1995|10690|3170008|Ubaí|3170008amc|Ubaí (*)|N|-16.28500|-44.77800|31AMC9606069|1
2006|1995|4065|3152131|Ponto Chique|3170008amc|Ubaí (*)|N|-16.63100|-45.06600|31AMC9606069|1
2006|1995|98778|3169901|UBA|3169901|Ubá|N|-21.12000|-42.94300||1
2006|1995|27208|2932002|UAUA|2932002|Uauá|N|-9.84200|-39.48200||1
2006|1995|13729|1304260|UARINI|1304260|Uarini|S|-2.99000|-65.10800||1
2006|1995|45474|2112506|TUTOIA|2112506|Tutóia|N|-2.76200|-42.27400||1
2006|1995|4674|3169802|TURVOLANDIA|3169802|Turvolândia|N|-21.87600|-45.78700||1
2006|1995|11220|4218806|Turvo|4218806amc|Turvo (*)|N|-28.92600|-49.67900|42AMC9606025|1
2006|1995|2056|4205191|Ermo|4218806amc|Turvo (*)|N|-28.98300|-49.64400|42AMC9606025|1
2006|1995|14814|4127965|TURVO|4127965|Turvo|N|-25.04300|-51.53000||1
2006|1995|4327|5221551|TURVELANDIA|5221551|Turvelândia|N|-17.85300|-50.30200||1
2006|1995|4948|5221502|TURVANIA|5221502|Turvânia|N|-16.61400|-50.13400||1
2006|1995|12667|2313559|TURURU|2313559|Tururu|N|-3.58100|-39.43700||1
2006|1995|5593|3171071|Veredinha|3169703amc|Turmalina (*)|N|-17.39900|-42.73600|31AMC9606068|1
2006|1995|16672|3169703|Turmalina|3169703amc|Turmalina (*)|N|-17.28600|-42.73000|31AMC9606068|1
2006|1995|2082|3555307|TURMALINA|3555307|Turmalina|N|-20.05200|-50.47600||1
2006|1995|1754|3555208|TURIUBA|3555208|Turiúba|N|-20.93300|-50.10800||1
2006|1995|35597|2112407|TURIACU|2112407|Turiaçu|S|-1.66300|-45.37200||1
2006|1995|1471|1721307|TUPIRATINS|1721307|Tupiratins|S|-8.39400|-48.11600||1
2006|1995|12725|3555109|TUPI PAULISTA|3555109|Tupi Paulista|N|-21.38100|-51.57100||1
2006|1995|7419|4127957|TUPASSI|4127957|Tupãssi|N|-24.58800|-53.51200||1
2006|1995|8251|2615904|TUPARETAMA|2615904|Tuparetama|N|-7.60200|-37.31100||1
2006|1995|9284|4322301|TUPARENDI|4322301|Tuparendi|N|-27.75600|-54.48200||1
2006|1995|3426|4322251|TUPANDI|4322251|Tupandi|N|-29.47600|-51.42100||1
2006|1995|22123|4322202|Tupanciretã|4322202amc|Tupanciretã (*)|N|-29.08100|-53.83600|43AMC9606057|1
2006|1995|3653|4311130|Jari|4322202amc|Tupanciretã (*)|N|-29.29100|-54.22400|43AMC9606057|1
2006|1995|1479|4322186|TUPANCI DO SUL|4322186|Tupanci do Sul|N|-27.92500|-51.53600||1
2006|1995|22023|2615805|TUPANATINGA|2615805|Tupanatinga|N|-8.75300|-37.34000||1
2006|1995|23827|3169604|TUPACIGUARA|3169604|Tupaciguara|N|-18.59300|-48.70500||1
2006|1995|66293|3555000|Tupã|3555000amc|Tupã (*)|N|-21.93500|-50.51400|35AMC9606019|1
2006|1995|2303|3503356|Arco-Iris|3555000amc|Tupã (*)|N|-21.77300|-50.46500|35AMC9606019|1
2006|1995|5637|2109759|Santa Filomena do Maranhão|2112308amc|Tuntum (*)|S|-5.50100|-44.56100|21AMC9606052|1
2006|1995|37451|2112308|Tuntum|2112308amc|Tuntum (*)|S|-5.25800|-44.64900|21AMC9606052|1
2006|1995|7204|4127908|TUNEIRAS DO OESTE|4127908|Tuneiras do Oeste|N|-23.87100|-52.87600||1
2006|1995|4159|4127882|TUNAS DO PARANA|4127882|Tunas do Paraná|N|-24.97400|-49.08600||1
2006|1995|4252|4322152|TUNAS|4322152|Tunas|N|-29.10300|-52.95600||1
2006|1995|4257|4218756|TUNAPOLIS|4218756|Tunápolis|N|-26.96900|-53.63900||1
2006|1995|6141|3169505|TUMIRITINGA|3169505|Tumiritinga|N|-18.97900|-41.64500||1
2006|1995|5593|3554953|TUIUTI|3554953|Tuiuti|N|-22.81600|-46.69400||1
2006|1995|87602|1508100|TUCURUI|1508100|Tucuruí|S|-3.76800|-49.67300||1
2006|1995|5998|4322103|TUCUNDUVA|4322103|Tucunduva|N|-27.65700|-54.44000||1
2006|1995|20826|1508084|TUCUMA|1508084|Tucumã|S|-6.74800|-51.16100||1
2006|1995|54137|2931905|TUCANO|2931905|Tucano|N|-10.96300|-38.78700||1
2006|1995|95339|4218707|TUBARAO|4218707|Tubarão|N|-28.46700|-49.00700||1
2006|1995|5738|4218608|TROMBUDO CENTRAL|4218608|Trombudo Central|N|-27.29900|-49.79000||1
2006|1995|2993|5221452|TROMBAS|5221452|Trombas|N|-13.50900|-48.74000||1
2006|1995|9537|2516805|Triunfo|2516805amc|Triunfo (*)|N|-6.57900|-38.59700|25AMC9606037|1
2006|1995|2818|2502052|Bernardino Batista|2516805amc|Triunfo (*)|N|-6.45200|-38.55100|25AMC9606037|1
2006|1995|25302|4322004|TRIUNFO|4322004|Triunfo|N|-29.94300|-51.71800||1
2006|1995|14794|2615706|TRIUNFO|2615706|Triunfo|N|-7.83800|-38.10200||1
2006|1995|5179|4321956|TRINDADE DO SUL|4321956|Trindade do Sul|N|-27.52200|-52.89400||1
2006|1995|24244|2615607|TRINDADE|2615607|Trindade|N|-7.76200|-40.26800||1
2006|1995|102430|5221403|TRINDADE|5221403|Trindade|N|-16.64900|-49.48900||1
2006|1995|5441|4218509|TREZE TILIAS|4218509|Treze Tílias|N|-27.00200|-51.40600||1
2006|1995|7097|4218400|TREZE DE MAIO|4218400|Treze de Maio|N|-28.55900|-49.14800||1
2006|1995|76422|3306008|TRES RIOS|3306008|Três Rios|N|-22.11700|-43.20900||1
2006|1995|3253|5221304|TRES RANCHOS|5221304|Três Ranchos|N|-18.35400|-47.78300||1
2006|1995|54861|3169406|TRES PONTAS|3169406|Três Pontas|N|-21.36700|-45.51300||1
2006|1995|23159|4321907|Três Passos|4321907amc|Três Passos (*)|N|-27.45600|-53.93200|43AMC9606056|1
